Threshold	Specificity
0.999945	1.0
0.999936	1.0
0.999934	1.0
0.999929	1.0
0.999908	1.0
0.999903	1.0
0.999901	1.0
0.999877	1.0
0.999871	1.0
0.999867	1.0
0.999861	1.0
0.999858	1.0
0.999854	1.0
0.999838	1.0
0.999831	1.0
0.99983	1.0
0.999824	1.0
0.999812	1.0
0.999799	1.0
0.999779	1.0
0.999773	1.0
0.999764	1.0
0.999742	1.0
0.999738	1.0
0.999737	1.0
0.999736	1.0
0.999732	1.0
0.999718	1.0
0.999704	1.0
0.999682	1.0
0.999667	1.0
0.999621	1.0
0.999617	1.0
0.999595	1.0
0.999586	1.0
0.999582	1.0
0.999574	1.0
0.999558	1.0
0.999533	1.0
0.999528	1.0
0.999518	1.0
0.999497	1.0
0.999474	1.0
0.999455	1.0
0.999288	1.0
0.999263	1.0
0.999182	1.0
0.999045	1.0
0.999005	1.0
0.998965	1.0
0.998875	1.0
0.998826	1.0
0.998696	1.0
0.998674	1.0
0.99858	1.0
0.998575	1.0
0.998546	1.0
0.998512	1.0
0.998493	1.0
0.998458	1.0
0.998451	0.9979044425817267
0.998328	0.9958088851634534
0.998308	0.9937133277451802
0.998292	0.991617770326907
0.998274	0.9895222129086337
0.99823	0.9874266554903605
0.998195	0.9853310980720872
0.998164	0.9832355406538139
0.997796	0.9811399832355406
0.997523	0.9790444258172674
0.997281	0.9769488683989941
0.99714	0.9748533109807209
0.996355	0.9727577535624476
0.996323	0.9706621961441744
0.996156	0.9685666387259011
0.996153	0.9664710813076278
0.99603	0.9643755238893545
0.995581	0.9622799664710813
0.995222	0.960184409052808
0.99518	0.9580888516345348
0.994788	0.9559932942162616
0.994712	0.9538977367979883
0.994189	0.951802179379715
0.993855	0.9497066219614417
0.993367	0.9476110645431685
0.992939	0.9455155071248952
0.992323	0.9434199497066219
0.992209	0.9413243922883487
0.992058	0.9392288348700755
0.99127	0.9371332774518022
0.99118	0.9350377200335289
0.990678	0.9329421626152556
0.990172	0.9308466051969824
0.989409	0.9287510477787091
0.988414	0.9266554903604359
0.988295	0.9245599329421627
0.98729	0.9203688181056161
0.985953	0.9161777032690696
0.985784	0.911986588432523
0.984223	0.9056999161777033
0.981712	0.8994132439228835
0.980758	0.8931265716680638
0.980622	0.8868398994132439
0.978691	0.8805532271584241
0.978442	0.8742665549036044
0.976694	0.8679798826487846
0.973837	0.8616932103939648
0.973649	0.855406538139145
0.971544	0.8491198658843252
0.971469	0.8428331936295055
0.969709	0.8365465213746857
0.966805	0.8302598491198658
0.966469	0.8239731768650461
0.966041	0.8176865046102263
0.965401	0.8113998323554066
0.96434	0.8030176026823135
0.964081	0.7925398155909472
0.961579	0.7820620284995808
0.960006	0.7715842414082146
0.951223	0.7611064543168483
0.946718	0.7506286672254819
0.943676	0.7401508801341157
0.943661	0.7296730930427494
0.942171	0.7170997485331098
0.940696	0.7045264040234702
0.93807	0.6919530595138307
0.937832	0.6793797150041911
0.935123	0.6647108130762783
0.931526	0.6479463537300922
0.929125	0.6290863369656329
0.926628	0.6102263202011735
0.924304	0.5892707460184409
0.920348	0.5662196144174351
0.917513	0.5431684828164292
0.91568	0.5201173512154234
0.915442	0.49497066219614416
0.912284	0.46982397317686503
0.910883	0.4446772841575859
0.903177	0.4195305951383068
0.89912	0.3943839061190277
0.893955	0.36923721709974855
0.890387	0.3440905280804694
0.888396	0.3189438390611903
0.880267	0.29379715004191115
0.880066	0.268650461022632
0.875238	0.24350377200335288
0.875195	0.21835708298407377
0.874716	0.19111483654652137
0.874051	0.16169321039396478
0.869722	0.13227158424140822
0.847983	0.10284995808885164
0.843977	0.07342833193629505
0.840474	0.04400670578373848
0.826803	0.014585079631181894
0.822968	-0.014836546521374686
0.791816	-0.046353730092204525
0.779425	-0.07787091366303436
0.77387	-0.11148365465213747
0.768109	-0.14727577535624475
0.757853	-0.1851634534786253
0.751929	-0.22305113160100587
0.75068	-0.2630343671416597
0.749704	-0.3030176026823135
0.748923	-0.3430008382229673
0.748053	-0.38298407376362115
0.737556	-0.42296730930427495
0.734123	-0.46504610226320203
0.724928	-0.5071248952221291
0.713012	-0.5512992455993294
0.688952	-0.5954735959765297
0.688179	-0.6417435037720034
0.674379	-0.6901089689857502
0.666783	-0.7405699916177704
0.666409	-0.7931265716680637
0.661759	-0.8456831517183571
0.658832	-0.9003352891869237
0.626183	-0.9570829840737636
0.62451	-1.0138306789606035
0.61726	-1.0726739312657168
0.566887	-1.133612740989103
0.553199	-1.1966471081307628
0.542821	-1.2596814752724224
0.541486	-1.3248113998323554
0.537689	-1.3899413243922885
0.529698	-1.4550712489522213
0.49523	-1.5222967309304274
0.487355	-1.5896060352053647
0.478661	-1.6569991617770328
0.45367	-1.7265716680637049
0.442144	-1.7982397317686505
0.434679	-1.8720033528918691
0.420421	-1.9478625314333613
0.402467	-2.0237217099748532
0.389927	-2.0995808885163454
0.361408	-2.1775356244761106
0.34566	-2.2575859178541493
0.344813	-2.339731768650461
0.337118	-2.4239731768650463
0.334605	-2.5103101424979046
0.333774	-2.598742665549036
0.326997	-2.689270746018441
0.31273	-2.781894383906119
0.307948	-2.874518021793797
0.304636	-2.9671416596814755
0.29951	-3.0618608549874264
0.286191	-3.156580050293378
0.27806	-3.2533948030176028
0.27731	-3.350209555741827
0.271697	-3.447024308466052
0.266411	-3.54593461860855
0.266198	-3.646940486169321
0.26545	-3.7500419111483656
0.264714	-3.855238893545683
0.249892	-3.9604358759430007
0.246743	-4.067812238055323
0.243771	-4.177284157585918
0.238121	-4.288851634534787
0.235945	-4.402514668901928
0.211258	-4.518273260687343
0.205046	-4.6340318524727575
0.20469	-4.751886001676446
0.199929	-4.871835708298407
0.195343	-4.993964794635373
0.195323	-5.118189438390612
0.185836	-5.244509639564124
0.182388	-5.3729253981559095
0.173666	-5.503436714165968
0.159816	-5.6360435875943
0.158921	-5.768650461022632
0.158273	-5.901257334450964
0.158073	-6.0338642078792954
0.155962	-6.168566638725901
0.152077	-6.305364626990779
0.146226	-6.444258172673932
0.14219	-6.583151718357083
0.138827	-6.724140821458508
0.131849	-6.865213746856664
0.129553	-7.00628667225482
0.128669	-7.149455155071249
0.125921	-7.294719195305952
0.124757	-7.442078792958927
0.124751	-7.589438390611903
0.122512	-7.738893545683152
0.107674	-7.890444258172674
0.10576	-8.044090528080469
0.104858	-8.197736797988265
0.100575	-8.353478625314334
0.098718	-8.511399832355407
0.097426	-8.671416596814753
0.096934	-8.8314333612741
0.096545	-8.993545683151718
0.096456	-9.157753562447612
0.095907	-9.324056999161778
0.095447	-9.492455993294216
0.094707	-9.662950544844929
0.09051	-9.835540653813915
0.08773	-10.010226320201173
0.083215	-10.187007544006706
0.081008	-10.365884325230512
0.070692	-10.544761106454317
0.067693	-10.723637887678123
0.067268	-10.904610226320202
0.0658	-11.08558256496228
0.063745	-11.266554903604359
0.063489	-11.449622799664711
0.062744	-11.634786253143336
0.061333	-11.822045264040234
0.060503	-12.011399832355407
0.059097	-12.202849958088851
0.053543	-12.39639564124057
0.053367	-12.59203688181056
0.052125	-12.789773679798827
0.052072	-12.989689857502096
0.051461	-13.189689857502096
0.04947	-13.391869237217099
0.048821	-13.596144174350377
0.048011	-13.802514668901928
0.047487	-14.010980720871752
0.045921	-14.22154233025985
0.045689	-14.432103939647947
0.045676	-14.644761106454316
0.044727	-14.85951383067896
0.042702	-15.074434199497066
0.042233	-15.291533948030176
0.041876	-15.510729253981559
0.041004	-15.729924559932941
0.040476	-15.951215423302598
0.040142	-16.174601844090528
0.038524	-16.397988264878457
0.03793	-16.62347024308466
0.037351	-16.851131601005868
0.036965	-17.080972338642077
0.036502	-17.31081307627829
0.035716	-17.542749371332775
0.035703	-17.776781223805532
0.035267	-18.012908633696565
0.034363	-18.251131601005866
0.034087	-18.491450125733444
0.033519	-18.731936295054485
0.032697	-18.9745180217938
0.032529	-19.219279128248115
0.032276	-19.466135792120703
0.032097	-19.712992455993295
0.031707	-19.96194467728416
0.030908	-20.212992455993295
0.030548	-20.466135792120703
0.029472	-20.721374685666387
0.029181	-20.97661357921207
0.02918	-21.233948030176027
0.028988	-21.491282481139983
0.028331	-21.75071248952221
0.027842	-22.012238055322715
0.02728	-22.27585917854149
0.026522	-22.54157585917854
0.026507	-22.809388097233864
0.025677	-23.077200335289188
0.024444	-23.345180217937973
0.023829	-23.61525565800503
0.022843	-23.887426655490362
0.022836	-24.15959765297569
0.022464	-24.433864207879296
0.022362	-24.710310142497903
0.02226	-24.988851634534786
0.021895	-25.26948868398994
0.021839	-25.55222129086337
0.021729	-25.8349538977368
0.02125	-26.1197820620285
0.020999	-26.406789606035204
0.020897	-26.695892707460185
0.020568	-26.987091366303435
0.019841	-27.280469404861694
0.019744	-27.575943000838222
0.0195	-27.873512154233026
0.019243	-28.173176865046102
0.019081	-28.47493713327745
0.018843	-28.7766974015088
0.018533	-29.080553227158425
0.017907	-29.38650461022632
0.017461	-29.69455155071249
0.016004	-30.004694048616933
0.015297	-30.31693210393965
0.015141	-30.631349538977368
0.015044	-30.947862531433362
0.014192	-31.26647108130763
0.014048	-31.587175188600167
0.013558	-31.90997485331098
0.013361	-32.23285834031852
0.013253	-32.55574182732607
0.013087	-32.88072087175188
0.012529	-33.20779547359598
0.012504	-33.53696563285834
0.012453	-33.86823134953898
0.012393	-34.201592623637886
0.011398	-34.53704945515507
0.011212	-34.87460184409053
0.010731	-35.214249790444256
0.010712	-35.556077116512995
0.010482	-35.89798826487846
0.010024	-36.2419949706622
0.009869	-36.58809723386421
0.009798	-36.93428331936295
0.00972	-37.28256496227996
0.009547	-37.63294216261526
0.009529	-37.98541492036882
0.009424	-38.33788767812238
0.009333	-38.69245599329422
0.009225	-39.04735959765298
0.009013	-39.40435875943001
0.008993	-39.763453478625316
0.00873	-40.12464375523889
0.008651	-40.48792958927075
0.008567	-40.8512154233026
0.00855	-41.214585079631185
0.008406	-41.577954735959764
0.008296	-41.94341994970662
0.008214	-42.311064543168484
0.008038	-42.68080469404862
0.007995	-43.052724224643754
0.00797	-43.42472757753563
0.007895	-43.796898575020954
0.007765	-44.16915339480302
0.007636	-44.543587594300085
0.00755	-44.920117351215424
0.007201	-45.298742665549035
0.007001	-45.67745180217938
0.006912	-46.058256496228
0.006884	-46.44115674769489
0.00682	-46.82615255658005
0.006777	-47.213243922883485
0.006735	-47.60041911148365
0.006472	-47.98968985750209
0.006275	-48.38105616093881
0.006063	-48.772590108968984
0.006034	-49.164207879295894
0.006017	-49.55590947191953
0.006002	-49.9476948868399
0.005931	-50.34165968147527
0.005843	-50.737720033528916
0.005539	-51.13587594300084
0.005509	-51.53612740989103
0.005504	-51.9384744341995
0.005498	-52.34291701592624
0.005308	-52.749455155071246
0.005303	-53.15607711651299
0.005289	-53.56479463537301
0.005209	-53.97367979882649
0.005194	-54.38466051969824
0.005066	-54.797736797988264
0.00502	-55.212908633696564
0.004963	-55.630176026823136
0.004881	-56.04752724224644
0.004831	-56.46496227996647
0.004821	-56.884492875104776
0.004817	-57.30611902766136
0.004793	-57.72984073763621
0.004737	-58.153646269907796
0.004616	-58.579547359597655
0.004574	-59.007544006705785
0.00456	-59.43763621123219
0.004551	-59.86781223805532
0.004503	-60.298072087175186
0.00435	-60.73042749371333
0.004334	-61.16487845766974
0.004331	-61.59941324392288
0.004257	-62.0360435875943
0.00421	-62.47485331098072
0.004127	-62.91374685666387
0.004124	-63.3547359597653
0.004116	-63.79580888516345
0.004083	-64.23897736797989
0.004004	-64.68424140821459
0.004	-65.13160100586757
0.003946	-65.57904442581727
0.003889	-66.02858340318525
0.003765	-66.47820620284996
0.003692	-66.92992455993294
0.003623	-67.3837384744342
0.003531	-67.83964794635374
0.003478	-68.29572506286672
0.00337	-68.753897736798
0.003355	-69.21215423302598
0.003352	-69.67049455155072
0.003262	-70.13093042749371
0.003188	-70.59346186085499
0.003185	-71.05616093880973
0.003176	-71.5189438390612
0.003083	-71.9818105616094
0.003047	-72.44476110645432
0.003041	-72.90980720871752
0.003031	-73.37493713327746
0.002971	-73.84216261525566
0.002967	-74.31148365465214
0.002955	-74.78097233864207
0.002945	-75.25054484492875
0.002912	-75.7222129086337
0.002902	-76.19396479463538
0.002828	-76.66789606035205
0.002763	-77.14392288348701
0.002729	-77.62204526404024
0.002705	-78.1002514668902
0.002703	-78.58055322715842
0.002616	-79.06295054484492
0.002581	-79.54543168482816
0.00257	-80.02799664710813
0.002537	-80.51265716680638
0.002531	-80.99941324392289
0.002522	-81.48826487845767
0.002492	-81.97921207041072
0.002435	-82.47024308466052
0.002422	-82.96345347862531
0.002416	-83.45884325230512
0.002404	-83.95431684828165
0.002392	-84.4498742665549
0.002355	-84.94752724224644
0.002325	-85.44727577535625
0.002321	-85.94710813076279
0.002315	-86.4490360435876
0.002293	-86.95305951383068
0.002249	-87.4571668063705
0.002236	-87.96135792120704
0.0022	-88.46772841575859
0.002195	-88.97619446772842
0.002165	-89.48675607711651
0.002164	-89.99740150880135
0.002152	-90.51014249790444
0.002148	-91.02296730930428
0.002142	-91.53788767812237
0.002116	-92.05490360435876
0.002113	-92.57401508801341
0.002108	-93.0932103939648
0.002106	-93.61450125733445
0.002101	-94.13587594300084
0.002053	-94.6593461860855
0.00204	-95.18491198658843
0.002026	-95.7105616093881
0.002025	-96.23839061190277
0.001989	-96.76831517183571
0.001987	-97.30033528918692
0.001957	-97.8325230511316
0.001934	-98.36487845766975
0.001929	-98.8973176865046
0.001873	-99.43185247275775
0.00187	-99.96647108130763
0.001856	-100.50117351215424
0.001853	-101.03797150041912
0.001826	-101.57686504610227
0.001807	-102.11584241408215
0.001804	-102.6569153394803
0.00179	-103.19807208717519
0.001782	-103.7393126571668
0.001773	-104.28063704945515
0.001736	-104.82405699916178
0.001731	-105.36756077116513
0.001716	-105.91123218776194
0.001703	-106.45498742665549
0.001693	-107.0008382229673
0.001686	-107.54677284157586
0.001677	-108.09279128248114
0.001673	-108.63889354568315
0.001644	-109.18717518860016
0.001615	-109.73755238893546
0.001609	-110.28801341156748
0.001569	-110.83855825649623
0.001559	-111.39119865884325
0.001555	-111.943922883487
0.001545	-112.49874266554903
0.001539	-113.05373009220453
0.001538	-113.60888516345348
0.001536	-114.16412405699916
0.001512	-114.72145850796312
0.001508	-115.2788767812238
0.001496	-115.83654652137469
0.001495	-116.39631181894384
0.001485	-116.95817267393127
0.001469	-117.52212908633696
0.001463	-118.08818105616093
0.001444	-118.65632858340318
0.001428	-119.22866722548198
0.001411	-119.80310142497905
0.001406	-120.37761944677284
0.001405	-120.95222129086336
0.001369	-121.52891869237217
0.001368	-122.10779547359597
0.001357	-122.68876781223805
0.001355	-123.27183570829841
0.001325	-123.85490360435875
0.001313	-124.44015088013411
0.001312	-125.0254819782062
0.001307	-125.61089689857502
0.001305	-126.19639564124057
0.001304	-126.78398994132439
0.001299	-127.37166806370494
0.001295	-127.95943000838223
0.001258	-128.54727577535624
0.00124	-129.13520536462698
0.001228	-129.725230511316
0.001217	-130.31735121542332
0.001213	-130.90972338642078
0.001195	-131.50217937971502
0.001185	-132.09463537300923
0.001158	-132.68709136630343
0.001151	-133.28164291701592
0.001144	-133.87627829002514
0.001124	-134.4709974853311
0.001108	-135.06580050293377
0.001087	-135.66278290025147
0.001077	-136.2599329421626
0.001073	-136.8571668063705
0.001071	-137.4544844928751
0.001051	-138.05188600167645
0.001038	-138.65138306789606
0.001029	-139.2509639564124
0.001001	-139.85264040234702
0.000998	-140.45641240569992
0.000996	-141.06026823134954
0.000991	-141.6642078792959
0.000987	-142.26823134953898
0.000984	-142.87435037720033
0.000983	-143.48055322715842
0.00098	-144.08683989941323
0.000977	-144.6932103939648
0.000962	-145.30167644593462
0.000956	-145.91022632020116
0.000953	-146.51886001676445
0.000945	-147.12757753562448
0.000934	-147.73839061190276
0.00093	-148.34928751047778
0.000925	-148.96227996647107
0.000924	-149.57736797988264
0.000919	-150.19253981559095
0.000918	-150.80779547359597
0.000908	-151.42313495389774
0.000903	-152.03855825649623
0.000901	-152.65406538139146
0.000886	-153.27166806370494
0.000885	-153.88935456831518
0.000872	-154.50712489522212
0.00085	-155.12699077954736
0.000846	-155.7469404861693
0.000842	-156.36898575020956
0.000832	-156.99111483654653
0.000825	-157.61533948030177
0.000817	-158.23964794635373
0.000816	-158.86404023470243
0.000808	-159.48851634534788
0.000807	-160.11307627829004
0.000801	-160.7376362112322
0.000791	-161.36429170159263
0.000786	-161.99094719195307
0.00077	-162.61969823973178
0.000764	-163.24861693210394
0.000759	-163.87963118189438
0.000755	-164.5127409891031
0.000754	-165.1479463537301
0.000753	-165.7832355406538
0.000752	-166.41860854987428
0.000736	-167.05817267393127
0.000733	-167.69983235540653
0.000732	-168.3435875943001
0.000726	-168.98742665549037
0.000725	-169.63134953897736
0.000722	-170.2753562447611
0.000721	-170.9214585079631
0.000719	-171.5696563285834
0.000717	-172.21994970662197
0.000715	-172.8723386420788
0.000713	-173.52481139983234
0.000708	-174.1793797150042
0.000707	-174.83403185247275
0.000705	-175.48876781223805
0.000696	-176.14358759430007
0.000682	-176.8005867560771
0.00068	-177.45968147527242
0.000678	-178.11886001676447
0.000674	-178.78013411567477
0.000668	-179.4414920368818
0.000666	-180.10284995808885
0.000664	-180.7642917015926
0.000662	-181.42799664710813
0.000659	-182.09178541492037
0.000642	-182.75783738474433
0.000639	-183.42606873428332
0.000625	-184.09438390611902
0.000623	-184.76278290025147
0.000616	-185.43126571668063
0.000612	-186.09983235540653
0.000609	-186.7704945515507
0.000604	-187.44325230511316
0.000602	-188.11617770326907
0.000595	-188.7891869237217
0.000593	-189.46437552388934
0.000589	-190.13964794635373
0.000588	-190.81500419111484
0.000587	-191.4904442581727
0.000584	-192.16596814752725
0.000582	-192.84157585917853
0.000581	-193.51927912824812
0.000579	-194.1970662196144
0.000578	-194.87502095557417
0.000577	-195.55507124895223
0.000576	-196.23520536462698
0.000575	-196.9154233025985
0.000567	-197.59773679798826
0.000566	-198.28222967309304
0.000564	-198.9688181056161
0.000562	-199.65549036043586
0.000559	-200.34241408214586
0.000557	-201.0295054484493
0.00055	-201.718692372171
0.000548	-202.40997485331098
0.000542	-203.1013411567477
0.00054	-203.79480301760267
0.000538	-204.49036043587594
0.000537	-205.18600167644593
0.000535	-205.88172673931265
0.000531	-206.57963118189437
0.000529	-207.27761944677283
0.000528	-207.9756077116513
0.000527	-208.67569153394803
0.000526	-209.3758591785415
0.000523	-210.07812238055322
0.000518	-210.78248113998325
0.000516	-211.48692372170999
0.000498	-212.193461860855
0.000493	-212.90209555741828
0.000491	-213.61081307627828
0.00049	-214.31961441743505
0.000487	-215.0284995808885
0.000485	-215.73746856663874
0.000481	-216.44853310980722
0.000479	-217.16169321039396
0.000477	-217.87694886839898
0.000476	-218.59228834870075
0.000475	-219.30771165129926
0.00047	-220.025230511316
0.000468	-220.74492875104778
0.000466	-221.46672254819782
0.000465	-222.18860016764458
0.000462	-222.91257334450964
0.000461	-223.6366303436714
0.00046	-224.36077116512993
0.000455	-225.08499580888517
0.00045	-225.81131601005868
0.000449	-226.53772003352893
0.000443	-227.2642078792959
0.000441	-227.99279128248114
0.000432	-228.72145850796312
0.000428	-229.45431684828165
0.000426	-230.1872590108969
0.000425	-230.92028499580888
0.000418	-231.65540653813915
0.000416	-232.39262363788768
0.000415	-233.12992455993293
0.000413	-233.86730930427493
0.000411	-234.60477787091367
0.00041	-235.34233025984912
0.000402	-236.08005029337804
0.0004	-236.8178541492037
0.000399	-237.55574182732607
0.000398	-238.29371332774517
0.000392	-239.03587594300083
0.00039	-239.7781223805532
0.000389	-240.52045264040234
0.000388	-241.2628667225482
0.000386	-242.00746018440904
0.000384	-242.75431684828163
0.000381	-243.50335289186924
0.000377	-244.2544844928751
0.000375	-245.00578373847443
0.000372	-245.75926236378876
0.000366	-246.51483654652137
0.000359	-247.27259010896898
0.000355	-248.03042749371332
0.000351	-248.79044425817267
0.000349	-249.5525565800503
0.000348	-250.3167644593462
0.000347	-251.0810561609388
0.000342	-251.8455155071249
0.000341	-252.61207041072925
0.00034	-253.37870913663033
0.000339	-254.1474434199497
0.000332	-254.9162615255658
0.000329	-255.68533109807208
0.000328	-256.45649622799664
0.000324	-257.22975691533946
0.000322	-258.00511316010056
0.000321	-258.7805532271584
0.00032	-259.556077116513
0.000319	-260.33168482816427
0.000316	-261.10737636211235
0.000314	-261.8832355406538
0.000313	-262.65917854149205
0.000312	-263.435205364627
0.000308	-264.2133277451802
0.000305	-264.99362950544844
0.000304	-265.7740150880134
0.0003	-266.55649622799666
0.000297	-267.3410729253982
0.000294	-268.12581726739313
0.000293	-268.9107292539816
0.00029	-269.6957250628667
0.000288	-270.48281642917016
0.000286	-271.27636211232186
0.000285	-272.07007544006706
0.000284	-272.863872590109
0.000282	-273.6577535624476
0.000278	-274.451718357083
0.000274	-275.2478625314334
0.000272	-276.04409052808046
0.000267	-276.8449287510478
0.000265	-277.64585079631183
0.000264	-278.4468566638726
0.000263	-279.2501257334451
0.000262	-280.053897736798
0.000259	-280.8577535624476
0.000257	-281.661693210394
0.000256	-282.4677284157586
0.000253	-283.2758591785415
0.000251	-284.08415758591786
0.000248	-284.8927074601844
0.000247	-285.70335289186926
0.000244	-286.51416596814755
0.000241	-287.3251466890193
0.00024	-288.13839061190276
0.000236	-288.95381391450127
0.000235	-289.76932103939646
0.000233	-290.58499580888514
0.00023	-291.40075440067056
0.000229	-292.21860854987426
0.000227	-293.03855825649623
0.000226	-293.85859178541494
0.000225	-294.68298407376363
0.000224	-295.5094719195306
0.000222	-296.33612740989105
0.00022	-297.1628667225482
0.000219	-297.99170159262366
0.000214	-298.82263202011734
0.000213	-299.6535624476111
0.000211	-300.4845766974015
0.000209	-301.31777032690695
0.000207	-302.1511316010059
0.000206	-302.984744341995
0.000205	-303.8225481978206
0.000204	-304.6624476110645
0.000203	-305.5044425817267
0.000202	-306.3485331098072
0.000199	-307.1927074601844
0.000197	-308.0411567476949
0.000194	-308.89170159262363
0.000193	-309.7423302598491
0.000192	-310.5930427493713
0.00019	-311.44383906119026
0.000189	-312.2948030176027
0.000188	-313.14585079631183
0.000187	-313.9969823973177
0.000183	-314.84819782062027
0.000182	-315.70150880134116
0.000181	-316.555155071249
0.00018	-317.41098072087175
0.000178	-318.26689019279127
0.000177	-319.1249790444258
0.000175	-319.9832355406538
0.000174	-320.84191114836545
0.000172	-321.7026823134954
0.000171	-322.5655490360436
0.00017	-323.43269069572506
0.000169	-324.29991617770327
0.000167	-325.1672254819782
0.000166	-326.0366303436714
0.000164	-326.90611902766136
0.000163	-327.7777870913663
0.000162	-328.65163453478624
0.000159	-329.5256496227997
0.000158	-330.3997485331098
0.000155	-331.27393126571667
0.000154	-332.148281642917
0.000153	-333.02296730930425
0.000151	-333.8977367979883
0.00015	-334.77485331098075
0.000149	-335.65213746856665
0.000146	-336.5295054484493
0.000145	-337.4092204526404
0.000143	-338.29103101424977
0.000142	-339.17493713327747
0.000141	-340.0590108968986
0.000139	-340.94325230511316
0.000137	-341.829589270746
0.000136	-342.71601005867564
0.000135	-343.6046102263202
0.000133	-344.4975691533948
0.000132	-345.39069572506287
0.000127	-346.2859178541492
0.000126	-347.1832355406538
0.000124	-348.0808046940486
0.000122	-348.9804694048617
0.000121	-349.8823134953898
0.00012	-350.7864207879296
0.000119	-351.69061190276614
0.000116	-352.59689857502093
0.000114	-353.5032690695725
0.000112	-354.4097233864208
0.000111	-355.31827326068736
0.00011	-356.2290025146689
0.000109	-357.1398155909472
0.000107	-358.0528918692372
0.000106	-358.966051969824
0.000105	-359.87929589270743
0.000103	-360.79471919530596
0.0001	-361.71232187761944
9.9e-05	-362.6300922045264
9.8e-05	-363.5499580888516
9.7e-05	-364.4699077954736
9.6e-05	-365.3899413243923
9.5e-05	-366.3122380553227
9.3e-05	-367.23663034367144
9.2e-05	-368.1633696563286
9.1e-05	-369.0901927912825
8.7e-05	-370.01718357082984
8.6e-05	-370.9463537300922
8.4e-05	-371.87996647108133
8.3e-05	-372.81366303436715
8.2e-05	-373.749538977368
8.1e-05	-374.6875104777871
8e-05	-375.6277451802179
7.9e-05	-376.5681475272423
7.8e-05	-377.5088851634535
7.7e-05	-378.45180217937974
7.5e-05	-379.3969823973177
7.3e-05	-380.3423302598491
7.1e-05	-381.2897736797988
7e-05	-382.2373009220453
6.9e-05	-383.1870075440067
6.8e-05	-384.1367979882649
6.7e-05	-385.0867560771165
6.5e-05	-386.0409052808047
6.4e-05	-386.9951383067896
6.2e-05	-387.949538977368
6.1e-05	-388.90410729253983
6e-05	-389.86085498742665
5.9e-05	-390.8197820620285
5.7e-05	-391.78080469404864
5.6e-05	-392.74400670578376
5.5e-05	-393.7113998323554
5.3e-05	-394.67904442581727
5.1e-05	-395.6468566638726
5e-05	-396.6147527242246
4.9e-05	-397.5829840737636
4.8e-05	-398.5533948030176
4.6e-05	-399.5259849119866
4.4e-05	-400.49882648784575
4.3e-05	-401.47384744341997
4.2e-05	-402.4530595138307
4.1e-05	-403.4344509639564
4e-05	-404.4159262363789
3.9e-05	-405.3974853310981
3.8e-05	-406.3793797150042
3.7e-05	-407.36144174350375
3.5e-05	-408.34568315171833
3.4e-05	-409.3341994970662
3.3e-05	-410.3248952221291
2.9e-05	-411.3157585917854
2.5e-05	-412.30871751886
2.2e-05	-413.3019279128248
2.1e-05	-414.2973176865046
2e-05	-415.2948030176027
1.9e-05	-416.2944677284158
1.8e-05	-417.29421626152555
1.6e-05	-418.2940486169321
1.3e-05	-419.2939647946354
1e-05	-420.2939647946354
